f1
0.08794178794178795
0.03303303303303304
0.002079002079002079
0.018018018018018018
0.013513513513513514
0.02702702702702703
0.002079002079002079
0.02702702702702703
0.031185031185031183
0.007722007722007721
0.01755001755001755
0.0
0.06606606606606608
0.026169026169026166
0.029106029106029104
0.009828009828009828
0.02702702702702703
0.02702702702702703
0.06306306306306307
0.02702702702702703
0.002079002079002079
0.04176904176904177
0.015477015477015476
0.03063063063063063
0.006237006237006237
0.05405405405405406
0.0
0.02702702702702703
0.02702702702702703
0.019681219681219685
0.009009009009009009
0.05821205821205821
0.03696003696003696
0.018018018018018018
0.08108108108108109
0.0
0.01474201474201474
0.03474903474903475
0.004158004158004158
0.0
0.02702702702702703
0.0833976833976834
0.02702702702702703
0.060291060291060294
0.0
0.02702702702702703
0.023166023166023165
0.02702702702702703
0.06002106002106002
0.0
0.0
0.012843612843612845
0.0
0.10810810810810811
0.012012012012012012
0.0
0.003003003003003003
0.0
0.03003003003003003
0.0
0.03936663936663937
0.056421056421056416
0.02702702702702703
0.0
0.0
0.02702702702702703
0.03682803682803683
0.06906906906906907
0.0
0.031185031185031183
0.007722007722007721
0.0
0.007722007722007721
0.003003003003003003
0.03003003003003003
0.031185031185031183
0.007722007722007721
0.0
0.002079002079002079
0.029106029106029104
0.012012012012012012
0.018018018018018018
0.002079002079002079
0.018018018018018018
0.02702702702702703
0.0077616077616077615
0.013513513513513514
0.029106029106029104
0.0
0.011365211365211365
0.004158004158004158
0.0
0.12254562254562254
0.0
0.013513513513513514
0.040986040986040986
0.056133056133056136
0.004158004158004158
0.0
0.029106029106029104
0.004158004158004158
0.05705705705705705
0.006237006237006237
0.05821205821205821
0.003003003003003003
0.038115038115038115
0.060291060291060294
0.002079002079002079
0.015592515592515592
0.0771120771120771
0.033633633633633635
0.018018018018018018
0.044144144144144144
0.02334152334152334
0.003003003003003003
0.003003003003003003
0.07207207207207207
0.01474201474201474
0.0
0.03790803790803791
0.06177606177606177
0.04864864864864865
0.02702702702702703
0.07722007722007722
0.012012012012012012
0.0395010395010395
0.02702702702702703
0.0
0.06756756756756757
0.04354354354354355
0.02494802494802495
0.003003003003003003
0.036036036036036036
0.005082005082005082
0.006237006237006237
0.0
0.036036036036036036
0.029106029106029104
0.031185031185031183
0.02702702702702703
0.018018018018018018
0.02702702702702703
0.0
0.04504504504504504
0.006237006237006237
0.08468468468468468
0.0870870870870871
0.0
0.005682605682605682
0.02702702702702703
0.02702702702702703
0.0
0.029106029106029104
0.004158004158004158
0.06756756756756757
0.004158004158004158
0.0
0.02702702702702703
0.005682605682605682
0.04176904176904177
0.0
0.04804804804804805
0.018018018018018018
0.012612612612612612
0.0431970431970432
0.02702702702702703
0.006006006006006006
0.029106029106029104
0.003003003003003003
0.004158004158004158
0.034188034188034185
0.07172557172557173
0.004158004158004158
0.012012012012012012
0.05855855855855856
0.08731808731808732
0.0
0.0
0.009009009009009009
0.0
0.0
0.0
0.0
0.033264033264033266
0.006006006006006006
0.02702702702702703
0.00984060984060984
0.03696003696003696
0.060637560637560636
0.0
0.02334152334152334
0.11203511203511202
0.02702702702702703
0.0
0.02702702702702703
0.02102102102102102
0.02494802494802495
0.03063063063063063
0.05405405405405406
0.052252252252252246
